source,target
mariadb-columnstore-docker,debian
stackless,debian
mazi-kan,stackless
hadoop-base,debian
hadoop-historyserver,hadoop-base
mu-docker-watcher-service,debian
aws_ecs-git,debian
aws_ecs-git-codebase-codeigniter,aws_ecs-git
service-riak,debian
mjpg-streamer,debian
htcap,debian
sshfs-server,debian
wgrib,debian
graphite,debian
carbon-cache,graphite
icinga2,debian
icinga2-hipchat,icinga2
icinga2-client,debian
etcdtool-docker,debian
rex-docker,debian
saltstack_formula_tests,debian
tabellarius_tests-docker,debian
dokku-odoo-ce,debian
xampp,debian
latex,debian
runner-doxygen,latex
vsftpd,debian
postgrest,debian
docker-cfn-bootstrap,debian
docker-dd-agent,debian
dcos-ethos-dd-agent,docker-dd-agent
docker-zk-exhibitor,debian
unbound,debian
siren-gn,debian
onionirc,debian
enlatienda,debian
bitcoin,debian
keybase,debian
ldap,debian
sachet,debian
sshd,debian
carina-sshd,sshd
tor,debian
docker-tor-hidden-services,tor
geometaparser,debian
psp,debian
docker-mapcrafter,debian
game_of_life,debian
vim_in_docker,debian
mail,debian
mail-data,mail
tor,debian
tor-bridge,tor
brat,debian
apachephp,debian
transporter,apachephp
debianbase,debian
mariadb-galera,debianbase
mariadb,mariadb-galera
che-mariadb,mariadb
rutorrent,debian
seedbox,rutorrent
texlive-docker,debian
eaton-ipp,debian
pac-test,debian
freshclam,debian
vimrc,debian
docker-dropbox,debian
ghost-backup,debian
ghost-themer,debian
postfix,debian
postfix-mailtrap,postfix
app-base,debian
offlineimap,app-base
fskintra,debian
keepass2,debian
cowsay,debian
tuto-docker,cowsay
hammer-cli,debian
nyan,debian
docker-samba,debian
bentojs-node,debian
api,bentojs-node
pocketmine,debian
php-fpn,debian
ansible-docker-images,debian
prom-marathon-app-exporter,debian
esp-open-sdk,debian
nes,debian
ci,debian
go-ci,ci
haproxy,debian
haproxy_backend_definition,haproxy
dovecot,debian
strass-runtime,debian
strass,strass-runtime
php-phalcon,debian
videocontroller,debian
xware,debian
docker-xware-with-index-page,xware
clamav,debian
clamscan,clamav
mail,debian
opendkim,debian
spamassassin,debian
docker-image-chrome,debian
rancher-nats-docker,debian
minecraft-overviewer,debian
docker-rundeck,debian
docker-debian-git-w-git-ftp,debian
vagrant-cloudstack,debian
exampledocker,debian
